country,date,tests_cumulative,tests_cumulative_corrected,new_tests_corrected,pcr_tests_cum,rapid_test_cum,pcr_test_new,rapid_test_new,pcr_tests_cum_corrected,rapid_test_cum_corrected,pcr_test_new_corrected,rapid_test_new_corrected,all_pcr_test_cum,all_rapid_test_cum,all_new_tests,all_pcr_test_new,all_rapid_test_new,source,percentage_rapid_daily
Spain,2021-12-04,65966046,65966046,110699,44427888,18558969,0,0,45643380,19462710,61030,49669,45643380,19462710,153920,84858,69062,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-05,66042560,66042560,76514,44427888,18558969,0,0,45685563,19497041,42183,34331,45685563,19497041,155943,85973,69970,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-06,66121323,66121323,78763,44427888,18558969,0,0,45728986,19532381,43423,35340,45728986,19532381,144664,79755,64909,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-07,66295304,66295304,173981,44427888,18558969,0,0,45824904,19610444,95918,78063,45824904,19610444,143789,79272,64516,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-08,66405601,66405601,110297,44427888,18558969,0,0,45885712,19659933,60808,49489,45885712,19659933,133058,73357,59702,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-09,66610503,66610503,204902,44427888,18558969,0,0,45998677,19751870,112965,91937,45998677,19751870,135160,74515,60645,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-10,66833157,66833157,222654,44427888,18558969,0,0,46121429,19851772,122752,99902,46121429,19851772,139687,77011,62676,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-11,66971749,66971749,138592,44427888,18558969,0,0,46197836,19913957,76407,62185,46197836,19913957,143672,79208,64464,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-12,67077037,67077037,105288,44427888,18558969,0,0,46255882,19961199,58046,47242,46255882,19961199,147782,81474,66308,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-13,67300400,67300400,223363,44427888,18558969,0,0,46379025,20061419,123143,100220,46379025,20061419,168440,92863,75577,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-14,67557973,67557973,257573,44427888,18558969,0,0,46521028,20176989,142003,115570,46521028,20176989,180381,99446,80935,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-15,67832988,67832988,275015,44427888,18558969,0,0,46672647,20300385,151619,123396,46672647,20300385,203912,112419,91493,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-16,68116739,68116739,283751,44427888,18558969,0,0,46829082,20427701,156435,127316,46829082,20427701,215177,118629,96547,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-17,68432060,68432060,315321,44427888,18558969,0,0,47002922,20569182,173840,141481,47002922,20569182,228415,125928,102487,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-18,68629702,68629702,197642,44427888,18558969,0,0,47111884,20657862,108962,88680,47111884,20657862,236850,130578,106272,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-19,68777195,68777195,147493,44427888,18558969,0,0,47193199,20724040,81315,66178,47193199,20724040,242880,133902,108977,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-20,69111335,69111335,334140,44427888,18558969,0,0,47377414,20873965,184215,149925,47377414,20873965,258705,142627,116078,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-21,69522344,69522344,411009,44427888,18558969,0,0,47604008,21058380,226594,184415,47604008,21058380,280624,154711,125913,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-22,69977874,69977874,455530,44427888,18558969,0,0,47855147,21262771,251139,204391,47855147,21262771,306412,168929,137484,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-23,70483243,70483243,505369,44427888,18558969,0,0,48133763,21489524,278616,226753,48133763,21489524,338072,186383,151689,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-24,70863577,70863577,380334,44427888,18558969,0,0,48343446,21660175,209683,170651,48343446,21660175,347360,191503,155856,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-25,71060928,71060928,197351,44427888,18558969,0,0,48452248,21748724,108802,88549,48452248,21748724,347318,191481,155837,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-26,71267612,71267612,206684,44427888,18558969,0,0,48566195,21841461,113947,92737,48566195,21841461,355774,196142,159632,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-27,71682205,71682205,414593,44427888,18558969,0,0,48794765,22027484,228570,186023,48794765,22027484,367267,202479,164788,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-28,72155694,72155694,473489,44427888,18558969,0,0,49055805,22239933,261040,212449,49055805,22239933,376193,207400,168793,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-29,72644005,72644005,488311,44427888,18558969,0,0,49325017,22459032,269212,219099,49325017,22459032,380876,209981,170894,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-30,73115676,73115676,471671,44427888,18558969,0,0,49585055,22670665,260038,211633,49585055,22670665,376062,207327,168734,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2021-12-31,73454765,73454765,339089,44427888,18558969,0,0,49771999,22822810,186944,152145,49771999,22822810,370170,204079,166091,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-01,73621012,73621012,166247,44427888,18558969,0,0,49863653,22897403,91654,74593,49863653,22897403,365726,201629,164097,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-02,73815595,73815595,194583,44427888,18558969,0,0,49970929,22984710,107276,87307,49970929,22984710,363998,200676,163321,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-03,74207741,74207741,392146,44427888,18558969,0,0,50187124,23160661,216195,175951,50187124,23160661,360791,198908,161882,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-04,74640501,74640501,432760,44427888,18558969,0,0,50425710,23354835,238586,194174,50425710,23354835,354972,195701,159272,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-05,75058813,75058813,418312,44427888,18558969,0,0,50656330,23542527,230620,187692,50656330,23542527,344973,190188,154785,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-06,75244010,75244010,185197,44427888,18558969,0,0,50758431,23625623,102101,83096,50758431,23625623,304048,167625,136423,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-07,75610243,75610243,366233,44427888,18558969,0,0,50960340,23789947,201909,164324,50960340,23789947,307925,169763,138162,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-08,75828552,75828552,218309,44427888,18558969,0,0,51080696,23887900,120356,97953,51080696,23887900,315363,173863,141500,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-09,76014502,76014502,185950,44427888,18558969,0,0,51183212,23971334,102516,83434,51183212,23971334,314130,173183,140946,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-10,76416025,76416025,401523,44427888,18558969,0,0,51404576,24151493,221364,180159,51404576,24151493,315469,173922,141547,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-11,76829977,76829977,413952,44427888,18558969,0,0,51632793,24337228,228217,185735,51632793,24337228,312782,172440,140342,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-12,77240901,77240901,410924,44427888,18558969,0,0,51859340,24521605,226547,184377,51859340,24521605,311727,171859,139868,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-13,77637161,77637161,396260,44427888,18558969,0,0,52077803,24699402,218463,177797,52077803,24699402,341879,188482,153397,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-14,78023222,78023222,386061,44427888,18558969,0,0,52290643,24872623,212840,173221,52290643,24872623,344711,190043,154668,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-15,78226475,78226475,203253,44427888,18558969,0,0,52402699,24963820,112056,91197,52402699,24963820,342560,188858,153703,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-16,78372734,78372734,146259,44427888,18558969,0,0,52483333,25029445,80634,65625,52483333,25029445,336890,185732,151159,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-17,78752189,78752189,379455,44427888,18558969,0,0,52692531,25199702,209198,170257,52692531,25199702,333738,183994,149744,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-18,79135960,79135960,383771,44427888,18558969,0,0,52904108,25371896,211577,172194,52904108,25371896,329426,181616,147810,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-19,79504181,79504181,368221,44427888,18558969,0,0,53107113,25537112,203005,165216,53107113,25537112,323326,178253,145072,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-20,79838643,79838643,334462,44427888,18558969,0,0,53291506,25687181,184393,150069,53291506,25687181,314497,173386,141111,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-21,80167046,80167046,328403,44427888,18558969,0,0,53472558,25834532,181052,147351,53472558,25834532,306261,168845,137416,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-22,80329806,80329806,162760,44427888,18558969,0,0,53562289,25907561,89731,73029,53562289,25907561,300476,165656,134820,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-23,80452831,80452831,123025,44427888,18558969,0,0,53630114,25962761,67825,55200,53630114,25962761,297157,163826,133331,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-24,80788073,80788073,335242,44427888,18558969,0,0,53814937,26113180,184823,150419,53814937,26113180,290841,160344,130497,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-25,81106179,81106179,318106,44427888,18558969,0,0,53990313,26255910,175376,142730,53990313,26255910,281460,155172,126288,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-26,81395540,81395540,289361,44427888,18558969,0,0,54149841,26385743,159528,129833,54149841,26385743,270194,148961,121233,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-27,81661004,81661004,265464,44427888,18558969,0,0,54296194,26504854,146353,119111,54296194,26504854,260337,143527,116810,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-28,81916287,81916287,255283,44427888,18558969,0,0,54436934,26619397,140740,114543,54436934,26619397,249892,137768,112124,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-29,82042728,82042728,126441,44427888,18558969,0,0,54506642,26676130,69708,56733,54506642,26676130,244703,134908,109796,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-30,82135391,82135391,92663,44427888,18558969,0,0,54557728,26717707,51086,41577,54557728,26717707,240366,132516,107849,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-01-31,82393487,82393487,258096,44427888,18558969,0,0,54700019,26833512,142291,115805,54700019,26833512,229345,126440,102905,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-01,82627057,82627057,233570,44427888,18558969,0,0,54828789,26938312,128770,104800,54828789,26938312,217268,119782,97486,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-02,82839746,82839746,212689,44427888,18558969,0,0,54946047,27033743,117258,95431,54946047,27033743,206315,113744,92571,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-03,83031215,83031215,191469,44427888,18558969,0,0,55051606,27119653,105559,85910,55051606,27119653,195744,107916,87828,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-04,83220152,83220152,188937,44427888,18558969,0,0,55155769,27204427,104163,84774,55155769,27204427,186266,102691,83576,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-05,83313167,83313167,93015,44427888,18558969,0,0,55207049,27246162,51280,41735,55207049,27246162,181491,100058,81433,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-06,83385628,83385628,72461,44427888,18558969,0,0,55246998,27278674,39949,32512,55246998,27278674,178605,98467,80138,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-07,83583829,83583829,198201,44427888,18558969,0,0,55356269,27367604,109271,88930,55356269,27367604,170049,93750,76299,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-08,83764427,83764427,180598,44427888,18558969,0,0,55455835,27448636,99566,81032,55455835,27448636,162481,89578,72903,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-09,83928637,83928637,164210,44427888,18558969,0,0,55546366,27522315,90531,73679,55546366,27522315,155556,85760,69796,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-10,84073805,84073805,145168,44427888,18558969,0,0,55626399,27587450,80033,65135,55626399,27587450,148941,82113,66828,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
Spain,2022-02-11,84210592,84210592,136787,44427888,18558969,0,0,55701811,27648825,75412,61375,55701811,27648825,141491,78006,63485,https://www.sanidad.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/pruebasRealizadas.htm,0.4486883697902977
